TOPIC,SUBTOPIC,SUBTOPIC_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in milligrams,1,2007-2008,5,847.9,29.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in milligrams,1,2009-2010,6,943.7,24.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in milligrams,1,2011-2012,7,925.3,38.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in milligrams,1,2013-2014,8,900.2,29.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in milligrams,1,2015-2016,9,841.7,32.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,60-69 years,10,11,Mean intake per person on a given day in milligrams,1,2017-2018,10,905.6,43.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,1999-2000,1,738.8,24.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2001-2002,2,725,19.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2003-2004,3,764,25.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2005-2006,4,805.5,24.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2007-2008,5,781.9,20.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2009-2010,6,847,15.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2011-2012,7,839.8,20.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2013-2014,8,866.8,16.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2015-2016,9,839.1,30.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Age group,1,2,70 years and older,11,12,Mean intake per person on a given day in milligrams,1,2017-2018,10,866.6,26,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2007-2008,5,944.5,17.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2009-2010,6,991.8,19.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2011-2012,7,1045,21.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2013-2014,8,1024.9,21.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2015-2016,9,972.5,15,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic",12,13,Mean intake per person on a given day in milligrams,1,2017-2018,10,997,25.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,1999-2000,1,825,17.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2001-2002,2,920.2,24.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2003-2004,3,962.7,37.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2005-2006,4,955.1,21.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2007-2008,5,931.3,23.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2009-2010,6,997.3,25,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2011-2012,7,1100.5,25.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2013-2014,8,1053.4,32.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2015-2016,9,994.8,17.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"All races, Hispanic, Mexican",13,14,Mean intake per person on a given day in milligrams,1,2017-2018,10,1026.8,23.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2001-2002,2,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2003-2004,3,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2005-2006,4,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2007-2008,5,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2009-2010,6,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2011-2012,7,831.9,16,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2013-2014,8,786.2,27.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2015-2016,9,835.9,38.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Asian only, non-Hispanic",14,15,Mean intake per person on a given day in milligrams,1,2017-2018,10,834.7,20.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,1999-2000,1,682.3,16.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2001-2002,2,698.8,15.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2003-2004,3,721.7,18.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2005-2006,4,800.7,19.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2007-2008,5,800.2,25.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2009-2010,6,865,16,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2011-2012,7,866.1,23.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2013-2014,8,836.2,17.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2015-2016,9,794.1,25.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"Black only, non-Hispanic",15,16,Mean intake per person on a given day in milligrams,1,2017-2018,10,850.3,16.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,1999-2000,1,904.8,23.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2001-2002,2,950.2,22.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2003-2004,3,961.3,16.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2005-2006,4,1017.9,22.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2007-2008,5,983.4,24.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2009-2010,6,1078.8,13.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2011-2012,7,1049.4,15.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2013-2014,8,1010,14.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2015-2016,9,994.6,19.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Race and Hispanic origin,2,3,"White only, non-Hispanic",16,17,Mean intake per person on a given day in milligrams,1,2017-2018,10,991.1,15.5,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,1999-2000,1,755.7,15.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2001-2002,2,782.1,13.7,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2003-2004,3,810.8,16.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2005-2006,4,863.7,20.6,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2007-2008,5,848.4,22.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2009-2010,6,913,7.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2011-2012,7,890.5,12.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2013-2014,8,862.6,10.3,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2015-2016,9,856,18.4,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Female,17,18,Mean intake per person on a given day in milligrams,1,2017-2018,10,862.5,15.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,1999-2000,1,961,14.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2001-2002,2,1024.9,22.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2003-2004,3,1029.2,20.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2005-2006,4,1080.9,20.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2007-2008,5,1052,22.1,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2009-2010,6,1150.3,11.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2011-2012,7,1137.1,21.2,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2013-2014,8,1098,13.8,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2015-2016,9,1062.2,19.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Demographic Characteristic,1,Sex,3,4,Male,18,19,Mean intake per person on a given day in milligrams,1,2017-2018,10,1078.4,16.9,,,,"FN_NHANESDIET07,FN_NHANESDIET08,NT_NHANES00,SC_NHANES03,SC_NHANES04"
Calcium intake,,,Multiple Characteristics,5,Race and Hispanic origin and age group,4,5,"All races, Hispanic: 2-19 years",41,42,Mean intake per person on a given day in milligrams,1,1999-2000,1,,,,,- - -,"FN_NHANESDIET07,FN_NHANESDIET08,FN_NHANESDIET17,NA_NHANES07,NT_NHANES00,SC_NHANES03,SC_NHANES04"
